,uid,stemmed
1768,88997970,"[u'bn', u'12', u'meter', u'2', u'line', u'control', u'power', u'kite', u'set', u'free', u'post', u'us', u'3350', u'end', u'date', u'sunday', u'dec062009', u'145003', u'pstbuy']"
1769,88997970,"[u'bn', u'12', u'meter', u'2', u'line', u'control', u'power', u'kite', u'set', u'free', u'post', u'us', u'3350', u'end', u'date', u'saturday', u'dec052009', u'192820', u'pstbu']"
1770,88997970,"[u'3mm', u'wetesuit', u'triathlon', u'scuba', u'surfingwoman', u'size', u'5', u'us', u'3500', u'0', u'bid', u'end', u'date', u'saturday', u'dec052009', u'17591']"
1771,88997970,"[u'ocean', u'earth', u'80', u'surfboard', u'travel', u'bag', u'shortboard', u'cheap', u'us', u'3995', u'end', u'date', u'friday', u'dec252009', u'80942', u'pstbuy']"
1772,88997970,"[u'ocean', u'earth', u'78', u'surfboard', u'travel', u'bag', u'shortboard', u'cheap', u'us', u'3995', u'end', u'date', u'friday', u'dec252009', u'72320', u'pstbuy']"
1773,88997970,"[u'fc', u'105', u'classic', u'fiberglass', u'longboard', u'surfboard', u'fin', u'bl', u'us', u'3000', u'end', u'date', u'wednesday', u'dec022009', u'45601', u'pstb']"
1774,88997970,"[u'west', u'surf', u'booti', u'3mm', u'split', u'toe', u'poli', u'pro', u'us', u'3299', u'end', u'date', u'tuesday', u'dec012009', u'182933', u'pstbuy']"
1775,88997970,"[u'bn', u'12', u'meter', u'2', u'line', u'control', u'power', u'kite', u'set', u'free', u'post', u'us', u'3350', u'end', u'date', u'friday', u'dec042009', u'180126', u'pstbuy']"
1776,88997970,"[u'3', u'm1', u'adjust', u'windsurf', u'kitesurf', u'strap', u'us', u'4000', u'end', u'date', u'thursday', u'dec242009', u'114642', u'pstbuy', u'now']"
1777,88997970,"[u'surf', u'board', u'surfboard', u'bag', u'sock', u'travel', u'66', u'68', u'tribe', u'us', u'3900', u'end', u'date', u'wednesday', u'dec232009', u'220710', u'pstbuy']"
1778,88997970,"[u'surfboard', u'storag', u'display', u'wall', u'rack', u'mount', u'holder', u'us', u'3999', u'0', u'bid', u'end', u'date', u'monday', u'nov302009', u'181455', u'p']"
1779,88997970,"[u'bn', u'12', u'meter', u'2', u'line', u'control', u'power', u'kite', u'set', u'free', u'post', u'us', u'3350', u'end', u'date', u'thursday', u'dec032009', u'164256', u'pstbu']"
1780,88997970,"[u'60', u'shortboard', u'bag', u'surf', u'travel', u'surfboard', u'fin', u'ship', u'free', u'us', u'3995', u'end', u'date', u'wednesday', u'dec232009', u'82650', u'pstb']"
1781,88997970,"[u'set', u'stand', u'surfboard', u'sup', u'wood', u'display', u'surf', u'rack', u'd', u'us', u'3495', u'0', u'bid', u'end', u'date', u'sunday', u'nov292009', u'181354', u'p']"
1782,88997970,"[u'bn', u'12', u'meter', u'2', u'line', u'control', u'power', u'kite', u'set', u'free', u'post', u'us', u'3350', u'end', u'date', u'wednesday', u'dec022009', u'170050', u'pstb']"
1783,88997970,"[u'dakin', u'andi', u'iron', u'pro', u'surfboard', u'black', u'camo', u'us', u'3109', u'end', u'date', u'tuesday', u'dec222009', u'14508', u'pstbuy', u'now']"
1784,88997970,"[u'nwt', u'3mm', u'highstretch', u'wetsuit', u'shorti', u'dive', u'surf', u'men', u'xxl', u'us', u'3599', u'end', u'date', u'thursday', u'nov262009', u'200214', u'pstb']"
1785,88997970,"[u'new', u'blue', u'510', u'foami', u'surf', u'board', u'surfboard', u'surf', u'us', u'6499', u'0', u'bid', u'end', u'date', u'tuesday', u'nov242009', u'190612', u'pst']"
1786,88997970,"[u'bn', u'12', u'meter', u'2', u'line', u'control', u'power', u'kite', u'set', u'free', u'post', u'us', u'3350', u'end', u'date', u'monday', u'nov302009', u'225048', u'pstbuy']"
1787,88997970,"[u'now', u'news', u'quick', u'complet', u'hourli', u'news', u'updat']"
1788,88997970,"[u'work', u'weekend', u'readi', u'two', u'day']"
1789,25559123,"[u'mrjoenoia', u'u', u'go', u'haha', u'x']"
1790,25559123,"[u'rip', u'captain', u'lou']"
1791,25559123,"[u'thatgirlsu', u'check', u'outno', u'music', u'hear', u'though', u'can', u'hear']"
1792,25559123,"[u'writin', u'new', u'choru', u'line', u'singer']"
1793,25559123,"[u'anyon', u'know', u'decent', u'vocalist']"
1794,25559123,"[u'happybirthdaygab', u'that', u'mum', u'lol']"
1795,25559123,"[u'cheryl', u'cole', u'loreal', u'itv', u'838pm', u'cani', u'wait', u'lol']"
1796,25559123,"[u'anoth', u'6', u'song', u'finish', u'night', u'xx']"
1797,25559123,"[u'just', u'back', u'colleg', u'phew']"
1798,25559123,"[u'mrjoenoia', u'wat', u'dyu', u'mean', u'tht', u'lol']"
1799,25559123,"[u'mrjoenoia', u'thank', u'thought', u'ur', u'twit', u'name', u'missspel', u'marijuana', u'4', u'sec', u'haha', u'think', u'like', u'guy', u'lol']"
1800,25559123,"[u'mad', u'day', u'today', u'just', u'show', u'never', u'know', u'what', u'round', u'corner', u'huh', u'night', u'tweeti', u'x']"
1801,25559123,"[u'left', u'phone', u'home', u'today', u'stressin', u'lol']"
1802,25559123,"[u'bigfutmus', u'check', u'ur', u'dm']"
1803,25559123,"[u'brandonjhon', u'theyr', u'busi', u'back', u'colleg', u'unreli', u'come', u'make', u'arrang', u'thought', u'might', u'know', u'one']"
1804,25559123,"[u'yayi', u'musicmonday']"
1805,25559123,"[u'brandonjhon', u'ok', u'u', u'want', u'2', u'send', u'shit', u'ive', u'workin', u'2', u'sing', u'coz', u'u', u'told', u'2', u'wait', u'til', u'vocalist']"
1806,25559123,"[u'brandonjhon', u'dyu', u'mean', u'lol', u'u', u'write', u'beat', u'4', u'guy', u'2', u'sing']"
1807,25559123,"[u'women', u'rule', u'huh', u'wish']"
1808,25559123,"[u'missversatil', u'know', u'right']"
1809,25559123,"[u'write', u'coupl', u'song', u'bed', u'south', u'park', u'lol']"
1810,25559123,"[u'givemebeauti', u'deep', u'statement', u'ok', u'late']"
1811,25559123,"[u'colleg', u'project', u'beat', u'write', u'earth', u'kept', u'long']"
1812,25559123,"[u'headn', u'buy', u'colleg', u'stuff', u'jugglin', u'everythin']"
1813,25559123,"[u'bigfutmus', u'im', u'gonna', u'need', u'u', u'2', u'dm', u'ur', u'phone', u'number', u'ive', u'written', u'like', u'hundr', u'song', u'2', u'ur', u'track', u'lol']"
1814,25559123,"[u'thank', u'god', u'friday', u'tomorrow', u'plan', u'everyon']"
1815,25559123,"[u'bigfutmus', u'what', u'good', u'got', u'work', u'p']"
1816,25559123,"[u'emelisand', u'wow', u'inspir', u'energi', u'mobo', u'tonight']"
1817,25559123,"[u'tryna', u'compress', u'music', u'file', u'realli', u'handi', u'man', u'kept', u'time', u'lol']"
1818,25559123,"[u'write', u'song', u'soul', u'singer', u'met', u'last', u'night']"
1819,25559123,"[u'susanellison', u'great', u'anywher', u'onlin', u'can', u'hear', u'vocal']"
1820,25559123,"[u'mrpedward', u'stow', u'colleg', u'glasgow', u'metropolitan', u'glasgow', u'ask']"
1821,25559123,"[u'gettin', u'use', u'bein', u'back', u'colleg']"
1822,25559123,"[u'lookin', u'special', u'vocalist']"
1823,25559123,"[u'jamesda1', u'haha', u'422pm', u'precis']"
1824,25559123,"[u'bigfutmus', u'get', u'mail', u'wrote', u'coupl', u'websit', u'track']"
1825,25559123,"[u'jamesda1', u'agre']"
1826,25559123,"[u'ohmyitsdustin', u'410', u'wha']"
1827,25559123,"[u'alwaysconvinc', u'honey', u'dont', u'hehe', u'wat', u'girl']"
1828,25559123,"[u'grpmusic', u'know', u'stuff', u'come', u'music']"
1829,19791956,"[u'ff', u'kmesiab', u'ceemb', u'jakemat', u'laoden', u'shelbilavend', u'flyingabov', u'lauraduhaim', u'darkpiano', u'earlnetw', u'rossweb', u'jimfbrown']"
1830,19791956,"[u'ff', u'radecor', u'karendavison', u'ceemb', u'leahita', u'debbieconnect', u'reland1', u'danargento', u'larryt30720', u'lbuscher', u'prmurphy147']"
1831,19791956,"[u'ff', u'bradleywil', u'homeguy', u'left', u'xbm', u'guy', u'tweet', u'will', u'add', u'fav', u'follow', u'list']"
1832,19791956,"[u'ff', u'acceptcard', u'howardbienstock', u'danielleherb', u'ba1438', u'beautymiami', u'tmhouston', u'chrisinverso', u'larrymil', u'xbm']"
1833,19791956,"[u'ff', u'brendanwenzel', u'5fthighmktgguy', u'ediegalley', u'belapatelsheth', u'jackbastid', u'barbabramson', u'xbm']"
1834,19791956,"[u'ff', u'dixiedynamit', u'garylop', u'roiforlif', u'heathero', u'nextvoice247', u'bobburg', u'horsecrazy15', u'heatherwil', u'xbm']"
1835,19791956,"[u'ff', u'bradsemp', u'thomscott', u'joshhind', u'joereneevizi', u'cesarabueg', u'briantomkin', u'joannatyson', u'courtneyengl', u'xbm']"
1836,19791956,"[u'buddi', u'met', u'2009', u'xbm', u'orlando', u'great', u'weekend', u'lot', u'cool', u'peep']"
1837,19791956,"[u'ff', u'wtfjay', u'hi', u'woohoo', u'letsdance08', u'hey', u'dachshundmom', u'unmarket', u'fave']"
1838,19791956,"[u'ff', u'floridasunsal', u'lesleylambert', u'sillycow', u'ggwbach', u'pcpisces12', u'isendcard', u'jimmyrwilliam']"
1839,19791956,"[u'ff', u'veronicatanbk', u'kmcusick', u'thetalkativeon', u'irwinfelddesign', u'stevesimon', u'dpbkmb', u'tpagirl', u'debilljo']"
1840,19791956,"[u'ff', u'peopl', u'communicatorsgravyfloid', u'chewi', u'anymor', u'korionmorri', u'hi', u'teamwinnipeg']"
1841,19791956,"[u'ff', u'lizontheocean', u'theladywrit', u'lawtonchil', u'karendavison', u'clinsigpro', u'mrgadget', u'tropicsz4']"
1842,19791956,"[u'ff', u'jasonvo', u'bearfanron', u'heyamaretto', u'garryism', u'louiebaur', u'ronniewilson', u'cindyleavitt', u'cassaundrapr']"
1843,19791956,"[u'ff', u'teamaret', u'effingcard', u'pleaseseeu', u'limconsult', u'freedomcoach', u'edoau', u'tawnypress', u'known', u'fave']"
1844,19791956,"[u'ff', u'fav', u'jpnickethan', u'rongoch', u'jonathangunson', u'simonpreach', u'judyrey', u'infidelsarecool', u'billcrosbi']"
1845,19791956,"[u'ff', u'bluestreak23', u'sseverino', u'kirkelliott', u'opusbytweet', u'mikepf', u'bryanquinn', u'alissafereday', u'crbill', u'mscopeland', u'davidfrey']"
1846,19791956,"[u'ff', u'nationwideclass', u'johnmiltonfogg', u'lauraguthri', u'jerrybroughton', u'stix1972', u'eatsleeprid', u'empowermentdiva', u'shoestring']"
1847,19791956,"[u'ff', u'referralsuccess', u'bodywisdomeinc', u'mlblog', u'ryanle', u'hameedhemmat', u'danlesserinc', u'teamaret', u'yvesmedio']"
1848,19791956,"[u'ff', u'scotmckay', u'tomweishaar', u'cassaundrapr', u'jamesriv', u'tweeght', u'davidbk', u'murnahan', u'tedmurphi', u'sammutim', u'goldstarclub']"
1849,19791956,"[u'auto', u'follow', u'tweet', u'real', u'deal']"
1850,19791956,"[u'ff', u'markdavidson', u'aureliustjin', u'mrslace25', u'infectiousart', u'jefferyfriend', u'commun']"
1851,19791956,[u'ronniewilson']
1852,19791956,"[u'ronniewilson', u'great', u'will', u'dm', u'link', u'pic']"
1853,19791956,"[u'must', u'rt', u'seanmalarkey']"
1854,Think you have limitations? Check out this surfer who has rare form of autism -TRULY INSPIRING http://bit.ly/bFazv,[u'nan']
1855,19791956,"[u'ronniewilson', u'doin', u'just', u'great', u'work', u'backyard', u'project', u'want', u'see', u'pic']"
1856,19791956,"[u'ronniewilson', u'mornin']"
1857,19791956,"[u'markdavidson', u'hey', u'im', u'still', u'just']"
1858,19791956,"[u'lol', u'right', u'rt', u'libertygirl3']"
1859,Why do they call it 'getting your dog fixed' if afterwards it doesn't work anymore?,[u'nan']
1860,19791956,"[u'theretrometro', u'workin', u'backyard', u'project', u'will', u'dm', u'pick', u'glad', u'thing', u'look']"
1861,19791956,"[u'theretrometro', u'hey', u'what']"
1862,19791956,"[u'lol', u'rt', u'saussagedog']"
1863,"My neighbour asked if he could use my lawnmower. I told him he could, so long as he didn't take it out of my garden.",[u'nan']
1864,19791956,"[u'theentertain', u'got']"
1865,19791956,"[u'drrose', u'great', u'caus', u'send', u'card', u'site', u'sendoutcardscomjean']"
1866,19791956,"[u'count', u'motorcycl', u'today', u'support', u'pleaseseeu', u'use', u'isaw', u'tweet', u'count']"
1867,19791956,"[u'lol', u'theentertain']"
1868,Why Twitter's New Retweet Button Sucks: http://bit.ly/1xBIRz,[u'nan']
1869,19791956,"[u'repaint', u'ugli', u'wall', u'art', u'here']"
1870,19791956,"[u'know', u'virtual', u'assist', u'awesom', u'tool']"
1871,19791956,"[u'know', u'someon', u'move', u'send', u'pack', u'info', u'page', u'save', u'time', u'money']"
1872,17956949,"[u'sososhawni', u'sidekick', u'work', u'peopl', u'lose', u'contact']"
1873,17956949,"[u'lil', u'mama', u'thought', u'america', u'got', u'talent', u'didnt', u'realiz', u'wrong', u'stage', u'tonight', u'lol']"
1874,17956949,"[u'ladi', u'gaga', u'earli', u'halloween', u'costum', u'year', u'lol']"
1875,17956949,"[u'mike', u'jone', u'realli', u'lose', u'100', u'lb', u'subway', u'diet']"
1876,17956949,"[u'nycala', u'probabl', u'know', u'addict', u'bb', u'didnt', u'trust', u'crackberri', u'lol']"
1877,17956949,"[u'vega', u'sacramento', u'ca']"
1878,17956949,"[u'hudson', u'creativ', u'rec', u'parti', u'insid', u'xs', u'yeaaa', u'budddi']"
1879,17956949,"[u'project', u'vega']"
1880,17956949,"[u'hudson', u'jean', u'parti', u'insid', u'wynn', u'blush', u'5309pm', u'open', u'vodka', u'bar', u'dj', u'five', u'dj', u'mk']"
1881,17956949,"[u'ozzi', u'osborn', u'peform', u'live', u'wow', u'lol']"
1882,17956949,"[u'ztrip', u'kill']"
1883,17956949,"[u'dj', u'hero', u'parti', u'insid', u'hard', u'rock', u'hotel', u'vega', u'dj', u'ztrip']"
1884,17956949,"[u'anyon', u'go', u'vega', u'magic', u'convent', u'week', u'hit']"
1885,17956949,"[u'event', u'junki', u'keep', u'crackin', u'rockstar', u'limo', u'parti', u'bu', u'wow']"
1886,17956949,[u'wwwtheeventjunkiescom']
1887,Check out our new site!!!!!,[u'nan']
1888,17956949,"[u'gonna', u'go', u'see', u'dwele', u'perform', u'tonight', u'avalon', u'anyon', u'tri', u'go']"
1889,17956949,"[u'kidddrama', u'foreal', u'what', u'crackin', u'monday', u'night']"
1890,17956949,"[u'kalikwest', u'lol', u'u', u'ned', u'know', u'dolphin', u'like', u'swim', u'haha', u'gonna', u'til', u'wednesday']"
1891,17956949,"[u'monterey', u'bay', u'hella', u'nice']"
1892,17956949,"[u'someon', u'fell', u'stair', u'social', u'tonight', u'look', u'good', u'sad', u'sad', u'hope', u'dude', u'make']"
1893,17956949,"[u'bbqing', u'fugu', u'loung', u'right', u'now', u'free', u'chicken', u'teriyaki', u'chicken', u'hamburg', u'hot', u'dog', u'drink', u'stuffng', u'face', u'real', u'good']"
1894,17956949,"[u'smilegiggl', u'sweet', u'way', u'fugu', u'loung', u'fubu', u'loung', u'haha', u'see', u'u', u'tonight', u'buddi']"
1895,17956949,"[u'janeenae23', u'natoma', u'2071', u'natoma', u'cross', u'drive', u'good', u'come', u'tonight', u'check']"
1896,17956949,"[u'free', u'bbq', u'live', u'band', u'fugu', u'loung', u'start', u'7pm', u'parti', u'time', u'10pm', u'get', u'want', u'kick', u'tonight']"
1897,17956949,"[u'everyon', u'get', u'tonight', u'im', u'gonna', u'blush', u'ultra', u'loung', u'sacramento', u'yup']"
1898,17956949,"[u'short103', u'lol', u'get', u'e']"
1899,17956949,"[u'kristymfg', u'r', u'u', u'avalon', u'now', u'lol']"
1900,17956949,"[u'lakem59', u'downtown', u'k', u'street', u'u', u'come', u'tonight']"
1901,17956949,"[u'know', u'king', u'pop', u'cd', u'dvd', u'sold', u'everywher', u'right', u'now', u'best', u'buy', u'dimpl', u'sold', u'mj', u'stuff']"
1902,17956949,"[u'tribut', u'parti', u'king', u'pop', u'tonit', u'blush', u'hit', u'ur', u'tri', u'come']"
1903,17956949,"[u'djsn1', u'say', u'dead']"
1904,17956949,"[u'none', u'fact', u'real', u'unless', u'u', u'see', u'major', u'network', u'like', u'abc', u'fox', u'nbc', u'cb', u'tmz', u'get', u'mad', u'hit', u'thief', u'site', u'right', u'now']"
1905,17956949,"[u'helahelen', u'haha', u'better', u'dream', u'tonight', u'nightmar', u'home', u'lol']"
1906,17956949,"[u'illest916', u'haha', u'u', u'know', u'choic', u'drink', u'alreadi', u'im', u'get', u'liter', u'bottl', u'good', u'old', u'crystal', u'geyser', u'son', u'lol']"
1907,17956949,"[u'helahelen', u'biggest', u'parti', u'tonight', u'lol', u'u', u'gonna', u'come']"
1908,17956949,"[u'djdnadotcom', u'good', u'look', u'im', u'gonna', u'peep']"
1909,17956949,"[u'anyon', u'go', u'dream', u'ultra', u'loung', u'tonight', u'besid']"
1910,17956949,"[u'anyon', u'sell', u'black', u'berri', u'att']"
1911,17956949,"[u'anybodi', u'know', u'dope', u'local', u'band', u'sacramento', u'let', u'know']"
1912,17956949,"[u'djritz', u'meant', u'what', u'pin', u'bb']"
1913,89,"[u'think', u'need', u'lot', u'coffe']"
1914,89,"[u'thank', u'francesca', u'awesom', u'birthday', u'present', u'pop', u'tart']"
1915,89,"[u'sara', u'oh', u'crap', u'ok', u'knee']"
1916,89,"[u'woot', u'reach', u'1000', u'follow', u'just', u'guess', u'look', u'like', u'actual', u'ppl']"
1917,89,"[u'edgutman', u'thank', u'first', u'instinct', u'alway', u'go', u'righ']"
1918,89,"[u'still', u'love', u'escalat', u'howev', u'u', u'spell']"
1919,89,"[u'francesca', u'got', u'alreadi', u'congrat']"
1920,89,"[u'ok', u'lesson', u'world', u'today', u'25th', u'bday', u'front', u'ppl', u'soo', u'much', u'easier', u'less', u'stress', u'long', u'run']"
1921,89,"[u'wfmguy', u'ha', u'thank', u'julian', u'im', u'old', u'deni', u'birthday']"
1922,89,"[u'rem', u'perfect', u'circl', u'just', u'snuck', u'looong', u'time', u'forgot', u'amazingli', u'beauti']"
1923,89,"[u'bummer', u'one', u'ear', u'miss']"
1924,89,"[u'thank', u'everyon', u'warm', u'birthday', u'wish']"
1925,89,"[u'eyeintheskybox', u'dont', u'think', u'know']"
1926,89,"[u'happi', u'birthday', u'mrtall', u'year']"
1927,89,"[u'ok', u'perfum', u'week', u'now', u'deplet', u'sampl', u'except', u'men', u'cologn', u'send', u'that', u'smell', u'manli']"
1928,89,"[u'thank', u'birthday', u'happi', u'wish']"
1929,89,"[u'francesca', u'ooop', u'thot', u'ugh', u'that', u'what', u'wrong']"
1930,89,"[u'wfmguy', u'ha', u'think', u'im', u'one', u'jealou', u'ppl', u'good', u'app', u'can', u'download', u'sorri', u'hear', u'schedul', u'fuck', u'sucksa', u'lot']"
1931,89,"[u'wfmguy', u'kind', u'phone', u'can', u'better', u'can', u'just', u'set', u'phone', u'site', u'text', u'40404']"
1932,89,"[u'shock', u'awe', u'life', u'evolv', u'way', u'get', u'830', u'saturday', u'voluntarili', u'reason']"
1933,89,"[u'finish', u'day', u'cloud', u'paint', u'see', u'kitti', u'dinner', u'yum']"
1934,89,[u'burrr']
1935,89,"[u'almost', u'home', u'looong', u'day']"
1936,89,"[u'wow', u'wish', u'gorgeou', u'aquarium', u'like', u'apart', u'guess', u'cat', u'look', u'cuz', u'im', u'certainli', u'never']"
1937,89,"[u'also', u'peopl', u'look']"
1938,89,"[u'sleepili', u'rode', u'crowd', u'bu', u'hand', u'cover', u'presciou', u'extrem', u'time', u'ipod', u'blackberri']"
1939,89,"[u'hey', u'can', u'um', u'run', u'pleas', u'thank']"
1940,89,"[u'krissi', u'happi', u'birthday', u'krissi']"
1941,89,"[u'freak', u'hungri', u'like', u'rage', u'hungri']"
1942,89,"[u'zenyatta', u'won', u'breeder', u'cup', u'first', u'femal', u'win', u'ever', u'4th', u'tri']"
1943,89,"[u'final', u'head', u'home', u'cold', u'thirsti', u'hungri', u'pretti', u'perkedup', u'mood', u'wise', u'play', u'kitten', u'hour']"
1944,89,"[u'summari', u'dead', u'tire', u'cold', u'ipod', u'dead', u'head', u'somewhat', u'unknown', u'territori', u'unknown', u'bu', u'worri']"
1945,89,"[u'colder', u'weather', u'kind', u'excit', u'except', u'whole', u'cold', u'thing']"
1946,89,[u'oiiopp']
1947,89,"[u'he', u'ok', u'think', u'head', u'back']"
1948,89,"[u'rush', u'home', u'check', u'cat', u'horrifi', u'imag', u'danc', u'head']"
1949,89,"[u'loisgel', u'obdob', u'ohbadob', u'he', u'12']"
1950,89,"[u'thing', u'hurt', u'tire']"
1951,89,"[u'fail', u'littl', u'sugar', u'intak', u'decreas', u'attempt', u'today', u'give']"
1952,89,"[u'anyon', u'tell', u'weather', u'novemb']"
1953,89,"[u'eek', u'left', u'apt', u'12', u'12', u'hour', u'ago']"
1954,89,"[u'soo', u'tire']"
1955,89,"[u'al3x', u'yellowjacket']"
1956,89,"[u'oopsforgot', u'dress', u'costum', u'oh', u'well', u'im', u'scari', u'enough']"
1957,89,"[u'clarifi', u'confus', u'smoothi', u'will', u'chang', u'thursday', u'perman', u'one', u'time', u'thing', u'sorri', u'thank', u'understan']"
